id,nieuwe_image_link,productnaam,old_image_link
57364120011077,https://ernst-afk.github.io/images-channable/boxr/Black-4x_-Blue-2x_-Grey-2x_cc7ada93-cc42-4689-8181-33b0aee19453.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/Black-4x_-Blue-2x_-Grey-2x_cc7ada93-cc42-4689-8181-33b0aee19453.jpg?v=1779197156
57364120043845,https://ernst-afk.github.io/images-channable/boxr/Black-4x_-Blue-2x_-Grey-2x_cc7ada93-cc42-4689-8181-33b0aee19453.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/Black-4x_-Blue-2x_-Grey-2x_cc7ada93-cc42-4689-8181-33b0aee19453.jpg?v=1779197156
58302066622789,https://ernst-afk.github.io/images-channable/boxr/boxr-original-summer-6plus2-pack.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-summer-6plus2-pack.jpg?v=1782219858
58302066655557,https://ernst-afk.github.io/images-channable/boxr/boxr-original-summer-6plus2-pack.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-summer-6plus2-pack.jpg?v=1782219858
58302066688325,https://ernst-afk.github.io/images-channable/boxr/boxr-original-summer-6plus2-pack.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-summer-6plus2-pack.jpg?v=1782219858
58302066721093,https://ernst-afk.github.io/images-channable/boxr/boxr-original-summer-6plus2-pack.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-summer-6plus2-pack.jpg?v=1782219858
58302066753861,https://ernst-afk.github.io/images-channable/boxr/boxr-original-summer-6plus2-pack.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-summer-6plus2-pack.jpg?v=1782219858
58302066786629,https://ernst-afk.github.io/images-channable/boxr/boxr-original-summer-6plus2-pack.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-summer-6plus2-pack.jpg?v=1782219858
58302068982085,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_Black.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_Black.jpg?v=1781700901
58302069014853,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_Black.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_Black.jpg?v=1781700901
58302069047621,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_Black.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_Black.jpg?v=1781700901
58302069080389,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_Black.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_Black.jpg?v=1781700901
58302069113157,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_Black.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_Black.jpg?v=1781700901
58302069145925,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_Black.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_Black.jpg?v=1781700901
58302069178693,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_Blue.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_Blue.jpg?v=1781700901
58302069211461,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_Blue.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_Blue.jpg?v=1781700901
58302069244229,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_Blue.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_Blue.jpg?v=1781700901
58302069276997,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_Blue.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_Blue.jpg?v=1781700901
58302069309765,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_Blue.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_Blue.jpg?v=1781700901
58302069342533,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_Blue.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_Blue.jpg?v=1781700901
58302069375301,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_White.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_White.jpg?v=1781700901
58302069408069,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_White.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_White.jpg?v=1781700901
58302069440837,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_White.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_White.jpg?v=1781700901
58302069473605,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_White.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_White.jpg?v=1781700901
58302069506373,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_White.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_White.jpg?v=1781700901
58302069539141,https://ernst-afk.github.io/images-channable/boxr/BOXR_6_2-Pack_White.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_6_2-Pack_White.jpg?v=1781700901
58411103715653,https://ernst-afk.github.io/images-channable/boxr/boxr-original-autumn-6plus2pack.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-autumn-6plus2pack.jpg?v=1782294258
58411103748421,https://ernst-afk.github.io/images-channable/boxr/boxr-original-autumn-6plus2pack.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-autumn-6plus2pack.jpg?v=1782294258
58411103781189,https://ernst-afk.github.io/images-channable/boxr/boxr-original-autumn-6plus2pack.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-autumn-6plus2pack.jpg?v=1782294258
58411103813957,https://ernst-afk.github.io/images-channable/boxr/boxr-original-autumn-6plus2pack.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-autumn-6plus2pack.jpg?v=1782294258
58411103846725,https://ernst-afk.github.io/images-channable/boxr/boxr-original-autumn-6plus2pack.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-autumn-6plus2pack.jpg?v=1782294258
58411103879493,https://ernst-afk.github.io/images-channable/boxr/boxr-original-autumn-6plus2pack.jpg,Bamboe Boxershorts Original 6+2 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-autumn-6plus2pack.jpg?v=1782294258
57364324876613,https://ernst-afk.github.io/images-channable/boxr/9_3_offer.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/9_3_offer.jpg?v=1779197364
57364324909381,https://ernst-afk.github.io/images-channable/boxr/9_3_offer.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/9_3_offer.jpg?v=1779197364
57364324942149,https://ernst-afk.github.io/images-channable/boxr/9_3_offer.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/9_3_offer.jpg?v=1779197364
57364324974917,https://ernst-afk.github.io/images-channable/boxr/9_3_offer.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/9_3_offer.jpg?v=1779197364
57364325007685,https://ernst-afk.github.io/images-channable/boxr/9_3_offer.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/9_3_offer.jpg?v=1779197364
57364325040453,https://ernst-afk.github.io/images-channable/boxr/9_3_offer.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/9_3_offer.jpg?v=1779197364
58302071898437,https://ernst-afk.github.io/images-channable/boxr/boxr-original-summer-9plus3-pack.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-summer-9plus3-pack.jpg?v=1782219856
58302071931205,https://ernst-afk.github.io/images-channable/boxr/boxr-original-summer-9plus3-pack.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-summer-9plus3-pack.jpg?v=1782219856
58302071963973,https://ernst-afk.github.io/images-channable/boxr/boxr-original-summer-9plus3-pack.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-summer-9plus3-pack.jpg?v=1782219856
58302071996741,https://ernst-afk.github.io/images-channable/boxr/boxr-original-summer-9plus3-pack.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-summer-9plus3-pack.jpg?v=1782219856
58302072029509,https://ernst-afk.github.io/images-channable/boxr/boxr-original-summer-9plus3-pack.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-summer-9plus3-pack.jpg?v=1782219856
58302072062277,https://ernst-afk.github.io/images-channable/boxr/boxr-original-summer-9plus3-pack.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-summer-9plus3-pack.jpg?v=1782219856
58302072095045,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_Black.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_Black.jpg?v=1781701012
58302072127813,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_Black.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_Black.jpg?v=1781701012
58302072160581,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_Black.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_Black.jpg?v=1781701012
58302072193349,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_Black.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_Black.jpg?v=1781701012
58302072226117,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_Black.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_Black.jpg?v=1781701012
58302072258885,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_Black.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_Black.jpg?v=1781701012
58302072291653,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_Blue.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_Blue.jpg?v=1781701013
58302072324421,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_Blue.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_Blue.jpg?v=1781701013
58302072357189,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_Blue.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_Blue.jpg?v=1781701013
58302072389957,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_Blue.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_Blue.jpg?v=1781701013
58302072422725,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_Blue.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_Blue.jpg?v=1781701013
58302072455493,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_Blue.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_Blue.jpg?v=1781701013
58302072488261,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_White.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_White.jpg?v=1781701013
58302072521029,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_White.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_White.jpg?v=1781701013
58302072553797,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_White.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_White.jpg?v=1781701013
58302072586565,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_White.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_White.jpg?v=1781701013
58302072619333,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_White.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_White.jpg?v=1781701013
58302072652101,https://ernst-afk.github.io/images-channable/boxr/BOXR_9_3-Pack_White.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/BOXR_9_3-Pack_White.jpg?v=1781701013
58411150967109,https://ernst-afk.github.io/images-channable/boxr/boxr-original-autumn-9plus3pack.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-autumn-9plus3pack.jpg?v=1782294259
58411150999877,https://ernst-afk.github.io/images-channable/boxr/boxr-original-autumn-9plus3pack.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-autumn-9plus3pack.jpg?v=1782294259
58411151032645,https://ernst-afk.github.io/images-channable/boxr/boxr-original-autumn-9plus3pack.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-autumn-9plus3pack.jpg?v=1782294259
58411151065413,https://ernst-afk.github.io/images-channable/boxr/boxr-original-autumn-9plus3pack.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-autumn-9plus3pack.jpg?v=1782294259
58411151098181,https://ernst-afk.github.io/images-channable/boxr/boxr-original-autumn-9plus3pack.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-autumn-9plus3pack.jpg?v=1782294259
58411151130949,https://ernst-afk.github.io/images-channable/boxr/boxr-original-autumn-9plus3pack.jpg,Bamboe Boxershorts Original 9+3 GRATIS,https://cdn.shopify.com/s/files/1/1015/8732/1157/files/boxr-original-autumn-9plus3pack.jpg?v=1782294259
